,edad,trabajo,educacion,deuda,saldo,vivienda,prestamo,duracion,fecha_contacto,campaign,tiempo_transcurrido,contactos_anteriores,target,desconocido,fijo,movil,desconocido,fijo,movil,exito,nuevo_cliente,otro,sin_exito
37273,53,2,0.0,0,111,1,0,750,1621029600,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
37274,56,7,0.0,0,699,1,0,193,1618869600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37275,76,5,0.0,0,820,0,0,263,1619128800,4,-1,0,1,0,1,0,0,1,0,0,1,0,0
37276,54,1,2.0,0,946,0,0,116,1630015200,9,-1,0,0,0,0,1,0,0,1,0,1,0,0
37277,29,1,2.0,0,-63,1,0,410,1621116000,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
37278,28,1,0.0,0,1955,0,0,25,1611874800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37279,31,9,0.0,0,863,1,0,146,1612306800,1,263,5,0,0,0,1,0,0,1,1,0,0,0
37280,41,4,1.0,0,472,1,0,783,1625868000,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37281,55,0,0.0,0,1872,0,0,155,1630101600,2,93,8,1,0,0,1,0,0,1,0,0,0,1
37282,47,1,2.0,0,0,0,0,494,1629496800,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
37283,36,1,0.0,0,56,0,0,481,1624485600,6,-1,0,0,1,0,0,1,0,0,0,1,0,0
37284,32,3,2.0,0,344,1,0,85,1620511200,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
37285,42,1,2.0,0,875,1,0,426,1618610400,5,148,1,0,0,0,1,0,0,1,0,0,0,1
37286,34,4,1.0,1,621,0,0,205,1630101600,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
37287,42,9,1.0,0,849,0,0,403,1628805600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37288,30,4,1.0,0,59,1,1,202,1620424800,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37289,58,4,1.0,0,172,0,0,145,1629324000,7,-1,0,0,0,0,1,0,0,1,0,1,0,0
37290,51,7,0.0,0,510,0,0,68,1626904800,4,-1,0,0,0,1,0,0,1,0,0,1,0,0
37291,31,1,0.0,0,799,1,0,181,1626818400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37292,37,4,1.0,0,3841,0,0,69,1625954400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37293,22,9,0.0,0,890,1,0,294,1618869600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37294,25,8,0.0,0,1868,0,0,259,1635199200,1,103,2,1,0,0,1,0,0,1,0,0,1,0
37295,34,4,0.0,0,524,0,0,9,1628805600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37296,36,9,0.0,0,55,1,0,38,1620856800,2,369,4,0,0,0,1,0,0,1,0,0,0,1
37297,41,0,0.0,0,762,1,0,319,1622930400,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
37298,39,4,1.0,0,595,1,0,427,1620856800,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37299,30,4,1.0,0,0,1,0,381,1620165600,1,342,7,0,0,0,1,0,0,1,0,0,0,1
37300,57,0,0.0,0,6157,0,1,45,1637449200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37301,43,1,0.0,0,1306,1,0,243,1618524000,1,336,1,0,0,0,1,0,0,1,0,0,0,1
37302,35,9,0.0,0,539,1,0,520,1620338400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37303,57,1,2.0,0,60,0,0,90,1622844000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37304,53,1,0.0,0,0,0,0,650,1622930400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37305,30,9,0.0,0,254,1,1,167,1624485600,3,416,2,0,0,0,1,0,0,1,0,1,0,0
37306,55,5,0.0,0,85,0,0,228,1625263200,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
37307,25,1,0.0,0,4280,0,1,148,1625695200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37308,40,0,0.0,0,0,1,0,561,1612306800,1,201,1,0,0,0,1,0,0,1,0,0,0,1
37309,26,9,1.0,0,2781,1,0,132,1619733600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37310,32,9,0.0,0,39,0,0,175,1629928800,11,-1,0,0,0,0,1,0,0,1,0,1,0,0
37311,31,10,0.0,0,57,1,1,104,1621720800,5,-1,0,0,1,0,0,1,0,0,0,1,0,0
37312,37,1,2.0,0,1779,1,0,34,1624140000,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
37313,38,7,0.0,1,-242,1,1,236,1621461600,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
37314,25,8,0.0,0,963,1,0,28,1626472800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37315,40,2,0.0,0,2252,0,0,144,1623448800,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37316,31,7,0.0,0,500,1,0,19,1622930400,18,-1,0,0,1,0,0,1,0,0,0,1,0,0
37317,24,1,,0,11,1,0,109,1620856800,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
37318,38,0,1.0,0,-898,1,0,345,1617919200,2,323,1,0,0,0,1,0,0,1,0,0,0,1
37319,23,8,1.0,0,691,0,0,1178,1622066400,1,178,6,1,0,0,1,0,0,1,1,0,0,0
37320,43,4,1.0,0,11754,0,0,352,1628287200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37321,36,4,1.0,0,806,1,0,106,1612306800,2,259,1,0,0,0,1,0,0,1,0,0,0,1
37322,30,4,1.0,0,5204,1,0,117,1637276400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37323,32,0,0.0,0,2146,1,0,422,1621548000,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
37324,36,4,2.0,0,392,0,0,148,1612566000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37325,36,4,1.0,0,170,0,0,493,1628287200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37326,22,8,0.0,0,381,0,0,227,1613084400,1,-1,0,1,0,0,1,0,0,1,0,1,0,0
37327,44,7,2.0,0,1161,1,0,110,1621375200,5,-1,0,0,1,0,0,1,0,0,0,1,0,0
37328,25,8,0.0,0,8,0,0,107,1619042400,2,-1,0,1,0,0,1,0,0,1,0,1,0,0
37329,41,9,1.0,0,533,1,0,257,1626213600,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
37330,41,0,0.0,0,2397,1,0,278,1622325600,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
37331,41,1,0.0,0,3,1,0,228,1627682400,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
37332,32,7,0.0,0,1273,1,0,1365,1618524000,2,328,1,1,0,0,1,0,0,1,0,0,0,1
37333,62,6,1.0,0,6,1,0,216,1634076000,1,183,4,1,0,0,1,0,0,1,1,0,0,0
37334,49,7,0.0,0,112,0,0,97,1628632800,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37335,26,1,0.0,0,2,1,0,223,1620338400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37336,34,0,0.0,0,2374,1,0,243,1612825200,2,92,3,1,0,0,1,0,0,1,1,0,0,0
37337,26,7,2.0,0,-32,1,0,486,1621288800,2,336,6,0,0,0,1,0,0,1,0,0,1,0
37338,38,4,1.0,0,-469,1,0,209,1623794400,12,-1,0,0,1,0,0,1,0,0,0,1,0,0
37339,49,1,2.0,1,-98,1,0,182,1637362800,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37340,21,4,0.0,0,691,0,0,219,1628805600,1,101,2,0,0,0,1,0,0,1,0,0,1,0
37341,48,9,0.0,1,0,0,0,682,1622325600,1,-1,0,1,1,0,0,1,0,0,0,1,0,0
37342,57,5,1.0,0,0,1,1,648,1622152800,1,-1,0,1,1,0,0,1,0,0,0,1,0,0
37343,59,5,2.0,0,0,0,0,39,1623794400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37344,37,0,2.0,0,242,1,0,161,1620424800,8,-1,0,0,1,0,0,1,0,0,0,1,0,0
37345,66,3,2.0,0,1230,0,0,726,1639695600,3,-1,0,1,0,0,1,0,0,1,0,1,0,0
37346,49,0,,0,1101,0,0,29,1629237600,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
37347,36,0,0.0,0,-106,1,0,130,1620252000,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
37348,35,7,0.0,0,181,1,0,5,1627682400,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
37349,35,1,0.0,0,0,1,1,250,1627077600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37350,36,4,1.0,0,1531,1,0,81,1620424800,3,170,1,0,0,0,1,0,0,1,0,0,0,1
37351,40,1,0.0,0,8150,1,0,347,1621029600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37352,57,2,2.0,0,1153,1,1,238,1623189600,6,-1,0,0,1,0,0,1,0,0,0,1,0,0
37353,36,11,,0,1070,0,0,346,1622844000,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
37354,35,4,1.0,0,687,1,0,166,1622325600,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
37355,34,9,0.0,0,65,1,0,63,1620424800,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
37356,51,1,0.0,1,56,1,1,71,1637362800,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37357,30,4,1.0,0,1882,1,0,249,1628632800,5,-1,0,0,0,0,1,0,0,1,0,1,0,0
37358,46,11,2.0,0,10,0,0,64,1623967200,6,-1,0,0,1,0,0,1,0,0,0,1,0,0
37359,37,7,0.0,0,62,1,0,252,1611788400,2,268,2,0,0,0,1,0,0,1,0,0,0,1
37360,38,9,0.0,0,0,1,1,146,1626300000,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
37361,62,3,1.0,0,1528,0,0,496,1618351200,1,-1,0,1,0,0,1,0,0,1,0,1,0,0
37362,34,1,0.0,0,1125,1,1,141,1637276400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37363,25,8,0.0,0,41,1,0,100,1628114400,2,93,2,0,0,1,0,0,1,0,0,0,0,1
37364,41,1,2.0,0,1256,0,0,74,1627682400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37365,56,4,1.0,0,25290,0,0,81,1627682400,12,-1,0,0,0,0,1,0,0,1,0,1,0,0
37366,45,1,0.0,0,141,1,1,21,1620943200,10,-1,0,0,1,0,0,1,0,0,0,1,0,0
37367,31,7,0.0,0,2038,1,0,239,1637190000,1,182,1,0,0,0,1,0,0,1,0,0,0,1
37368,41,4,1.0,0,328,1,0,65,1627509600,12,-1,0,0,0,0,1,0,0,1,0,1,0,0
37369,36,4,0.0,0,1511,1,0,270,1637017200,1,-1,0,1,0,0,1,0,0,1,0,1,0,0
37370,45,7,0.0,0,343,1,0,301,1620165600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37371,29,4,1.0,0,198,1,0,1179,1627941600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37372,38,10,0.0,0,2876,0,0,245,1612220400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37373,28,7,0.0,0,4,1,0,10,1630533600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37374,31,1,0.0,0,369,1,1,89,1620943200,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
37375,59,5,2.0,0,-138,1,1,89,1620424800,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
37376,31,7,0.0,0,222,1,0,168,1620856800,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37377,33,0,0.0,0,616,0,0,35,1630879200,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37378,48,4,1.0,0,2498,0,0,98,1628892000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37379,48,7,0.0,0,2877,1,0,157,1622671200,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37380,53,7,0.0,1,2262,0,0,116,1630101600,8,-1,0,0,0,0,1,0,0,1,0,1,0,0
37381,28,9,1.0,0,172,1,1,194,1612220400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37382,46,2,0.0,0,4,1,1,216,1624744800,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37383,34,9,0.0,0,1553,0,0,200,1629410400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37384,27,0,0.0,0,255,0,0,123,1613084400,1,182,4,0,0,0,1,0,0,1,1,0,0,0
37385,30,6,1.0,0,1930,0,0,80,1637362800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37386,40,9,0.0,0,192,1,1,16,1621029600,8,351,5,0,0,0,1,0,0,1,0,0,0,1
37387,27,9,0.0,0,78,1,1,5,1621288800,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37388,26,9,1.0,0,-488,1,0,320,1622671200,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37389,39,1,2.0,0,385,1,0,225,1621116000,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
37390,41,9,0.0,0,640,0,0,169,1627423200,6,-1,0,0,0,0,1,0,0,1,0,1,0,0
37391,39,9,0.0,0,7313,1,0,99,1621461600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37392,59,0,0.0,0,1365,0,0,327,1624053600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37393,34,9,0.0,0,1641,1,0,380,1618610400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37394,65,10,0.0,0,3195,0,0,904,1614639600,1,-1,0,1,0,1,0,0,1,0,0,1,0,0
37395,39,0,2.0,0,510,1,0,155,1618610400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37396,34,9,0.0,0,19,1,0,362,1620165600,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
37397,45,4,1.0,0,207,0,0,230,1637449200,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
37398,44,2,0.0,0,93,0,0,125,1625608800,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37399,35,2,1.0,0,2723,1,1,275,1628373600,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
37400,42,9,0.0,0,769,0,0,90,1622844000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37401,35,9,0.0,0,55,1,0,79,1620511200,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
37402,34,4,1.0,0,519,0,0,57,1628632800,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
37403,59,4,1.0,0,287,1,0,818,1618869600,2,242,8,0,0,0,1,0,0,1,0,0,0,1
37404,29,2,0.0,1,-388,1,0,411,1626559200,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
37405,46,1,2.0,0,101,1,0,422,1620684000,1,364,5,0,0,0,1,0,0,1,1,0,0,0
37406,59,2,2.0,0,0,0,0,239,1624053600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37407,60,5,0.0,0,2586,0,0,150,1622930400,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
37408,57,5,1.0,0,1269,0,0,1120,1630360800,1,-1,0,1,0,0,1,0,0,1,0,1,0,0
37409,43,1,2.0,0,7343,1,0,217,1622584800,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
37410,42,1,0.0,0,198,0,0,133,1621029600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37411,53,5,2.0,0,2997,0,0,162,1623189600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37412,48,4,1.0,0,-10,0,0,144,1622757600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37413,51,9,0.0,0,219,0,0,63,1629237600,2,-1,0,0,0,1,0,0,1,0,0,1,0,0
37414,26,7,0.0,1,-162,1,0,44,1621029600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37415,42,7,0.0,0,1545,1,0,426,1618610400,3,323,3,0,0,0,1,0,0,1,0,0,0,1
37416,41,0,1.0,0,108,1,0,210,1612220400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37417,60,0,0.0,0,4519,0,0,152,1612220400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37418,40,7,2.0,0,170,1,1,361,1620424800,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
37419,56,9,0.0,0,28,1,0,236,1621029600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37420,31,9,0.0,0,318,0,0,310,1638399600,1,-1,0,1,0,0,1,0,0,1,0,1,0,0
37421,42,1,,0,-406,1,0,152,1627596000,5,-1,0,0,0,0,1,0,0,1,0,1,0,0
37422,30,7,0.0,0,-271,1,0,609,1620338400,1,337,1,1,0,0,1,0,0,1,1,0,0,0
37423,52,7,,0,482,1,1,83,1627423200,7,-1,0,0,0,0,1,0,0,1,0,1,0,0
37424,27,9,0.0,0,267,1,0,166,1621288800,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
37425,57,5,0.0,0,427,0,0,246,1611874800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37426,35,9,0.0,0,294,1,0,97,1630533600,6,79,11,0,0,0,1,0,0,1,0,0,0,1
37427,44,9,0.0,0,0,1,0,835,1625608800,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
37428,23,7,0.0,0,488,0,0,236,1617055200,1,92,2,1,0,0,1,0,0,1,0,0,1,0
37429,29,0,0.0,0,265,1,0,304,1621893600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37430,51,10,1.0,0,1634,1,0,168,1626904800,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
37431,42,7,,0,177,0,0,258,1611788400,4,-1,0,0,0,1,0,0,1,0,0,1,0,0
37432,31,0,0.0,0,1201,0,0,270,1612566000,5,-1,0,0,0,0,1,0,0,1,0,1,0,0
37433,29,9,0.0,0,1612,1,0,375,1621980000,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
37434,27,4,1.0,0,703,1,0,590,1622844000,3,-1,0,1,1,0,0,1,0,0,0,1,0,0
37435,42,4,1.0,0,0,0,0,325,1628805600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37436,49,9,0.0,0,626,1,0,90,1629842400,4,-1,0,0,0,0,1,0,0,1,0,1,0,0
37437,45,2,1.0,0,20138,1,0,871,1637362800,5,-1,0,1,0,0,1,0,0,1,0,1,0,0
37438,38,7,0.0,0,8554,1,0,29,1637449200,2,176,4,0,0,0,1,0,0,1,0,0,1,0
37439,52,7,0.0,0,961,0,1,222,1613602800,1,553,4,1,0,0,1,0,0,1,0,0,0,1
37440,30,2,0.0,0,392,1,0,124,1620252000,1,167,3,0,0,0,1,0,0,1,0,0,0,1
37441,38,0,0.0,0,3190,1,0,20,1624140000,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
37442,45,7,,0,318,0,0,63,1626386400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37443,42,7,0.0,0,-1,1,0,38,1625695200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37444,55,11,,0,666,0,0,73,1621029600,5,-1,0,0,1,0,0,1,0,0,0,1,0,0
37445,70,5,0.0,0,1164,0,0,208,1636498800,2,-1,0,0,0,1,0,0,1,0,0,1,0,0
37446,49,7,0.0,0,320,0,0,1971,1612825200,4,-1,0,1,0,1,0,0,1,0,0,1,0,0
37447,30,9,0.0,0,-109,1,0,73,1621029600,2,297,2,0,0,0,1,0,0,1,0,0,1,0
37448,58,7,0.0,0,74,0,0,105,1630188000,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37449,47,4,1.0,0,12026,1,0,251,1635285600,1,-1,0,1,0,1,0,0,1,0,0,1,0,0
37450,41,9,0.0,0,417,0,0,77,1630015200,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
37451,43,4,0.0,0,-26,1,0,343,1621116000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37452,28,8,1.0,0,0,0,0,294,1632780000,2,105,7,1,0,0,1,0,0,1,0,0,1,0
37453,35,0,0.0,0,-85,0,0,136,1614639600,6,-1,0,0,0,0,1,0,0,1,0,1,0,0
37454,38,1,0.0,0,2836,0,0,116,1622930400,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
37455,28,4,0.0,0,-994,1,1,174,1626559200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37456,47,1,2.0,0,667,0,0,54,1623794400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37457,30,1,0.0,0,2380,0,0,95,1637449200,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
37458,33,1,0.0,0,4404,1,0,766,1637362800,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
37459,40,0,0.0,0,-607,1,0,328,1620424800,2,353,2,0,0,0,1,0,0,1,0,0,0,1
37460,60,5,2.0,0,7791,0,0,141,1619733600,1,-1,0,0,0,1,0,0,1,0,0,1,0,0
37461,34,1,0.0,0,3773,1,0,287,1621548000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37462,34,9,0.0,0,1866,0,0,95,1635980400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37463,30,6,0.0,0,57,0,1,55,1625695200,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37464,42,0,0.0,0,23,0,1,397,1624744800,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37465,39,9,0.0,0,7137,1,0,151,1622066400,7,-1,0,0,1,0,0,1,0,0,0,1,0,0
37466,37,9,0.0,0,3068,1,1,370,1637362800,2,195,1,1,0,0,1,0,0,1,0,0,1,0
37467,52,3,1.0,0,51,0,0,88,1625263200,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37468,31,4,1.0,0,1260,0,1,93,1621548000,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37469,34,7,1.0,0,371,0,0,77,1621461600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37470,38,4,1.0,0,1477,0,0,385,1631656800,3,769,2,1,0,0,1,0,0,1,0,0,0,1
37471,43,9,0.0,0,994,1,1,51,1620165600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37472,29,9,1.0,0,828,1,0,215,1618524000,3,321,3,0,0,0,1,0,0,1,0,0,1,0
37473,37,2,0.0,0,654,0,0,594,1621375200,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
37474,32,4,1.0,0,530,1,0,91,1632434400,1,114,2,0,0,0,1,0,0,1,0,0,0,1
37475,66,5,1.0,0,908,0,0,156,1611788400,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37476,38,0,2.0,0,1487,0,0,332,1623189600,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
37477,49,11,0.0,0,0,0,0,173,1630101600,2,-1,0,0,0,0,1,0,0,1,0,1,0,0
37478,37,7,0.0,0,1483,0,0,32,1624140000,9,-1,0,0,1,0,0,1,0,0,0,1,0,0
37479,40,6,0.0,0,172,0,0,421,1611874800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37480,49,10,0.0,0,769,1,0,257,1620943200,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37481,44,4,0.0,0,991,0,0,194,1612220400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37482,60,0,0.0,0,1541,0,0,90,1625695200,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
37483,31,1,0.0,0,30,1,0,172,1623362400,14,-1,0,0,1,0,0,1,0,0,0,1,0,0
37484,49,2,0.0,0,2655,0,0,63,1637103600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37485,33,9,0.0,0,1279,1,0,239,1621288800,2,349,3,0,0,0,1,0,0,1,1,0,0,0
37486,50,0,0.0,0,-79,0,1,70,1625608800,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37487,42,6,1.0,0,0,0,0,118,1628373600,6,-1,0,0,0,0,1,0,0,1,0,1,0,0
37488,33,4,1.0,0,1195,1,0,355,1620856800,4,-1,0,0,0,1,0,0,1,0,0,1,0,0
37489,34,0,0.0,0,45,1,0,79,1637190000,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37490,48,1,2.0,0,266,0,0,58,1630101600,5,-1,0,0,0,1,0,0,1,0,0,1,0,0
37491,46,9,0.0,0,772,1,0,488,1621720800,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37492,40,1,0.0,0,563,1,0,615,1620338400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37493,30,9,0.0,0,707,0,0,228,1621980000,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37494,45,4,0.0,0,5888,1,0,45,1621980000,5,-1,0,0,1,0,0,1,0,0,0,1,0,0
37495,52,9,0.0,0,152,0,0,404,1628805600,6,-1,0,1,0,0,1,0,0,1,0,1,0,0
37496,36,4,1.0,0,5958,1,0,155,1632261600,1,184,1,1,0,0,1,0,0,1,1,0,0,0
37497,28,7,0.0,0,89,0,0,174,1620252000,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
37498,35,10,1.0,0,415,0,0,462,1628028000,1,92,4,1,0,0,1,0,0,1,1,0,0,0
37499,28,7,0.0,0,2385,1,0,119,1622757600,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
37500,32,4,1.0,0,937,0,0,76,1637103600,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37501,56,10,0.0,0,0,0,0,492,1612220400,1,-1,0,1,0,1,0,0,1,0,0,1,0,0
37502,37,10,2.0,0,1241,0,0,60,1623189600,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
37503,53,5,2.0,0,-24,0,1,319,1626213600,3,-1,0,0,0,0,1,0,0,1,0,1,0,0
37504,36,4,1.0,0,0,0,0,33,1623362400,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37505,25,0,0.0,0,10,1,0,393,1620511200,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
37506,42,0,0.0,0,2758,1,0,237,1622844000,3,-1,0,0,1,0,0,1,0,0,0,1,0,0
37507,44,7,0.0,0,-627,1,0,373,1621980000,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
37508,35,4,1.0,0,-324,0,1,985,1626818400,11,-1,0,1,0,0,1,0,0,1,0,1,0,0
37509,55,0,0.0,0,139,1,0,26,1622325600,25,-1,0,0,1,0,0,1,0,0,0,1,0,0
37510,35,1,2.0,0,319,1,0,221,1626386400,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37511,36,1,0.0,0,429,1,0,140,1622325600,2,-1,0,0,1,0,0,1,0,0,0,1,0,0
37512,45,2,1.0,0,0,1,0,170,1620856800,1,-1,0,0,1,0,0,1,0,0,0,1,0,0
37513,33,7,0.0,0,1785,1,0,287,1622325600,12,-1,0,0,1,0,0,1,0,0,0,1,0,0
37514,50,0,0.0,0,692,1,0,136,1622325600,8,-1,0,0,1,0,0,1,0,0,0,1,0,0
37515,31,1,2.0,0,855,1,1,172,1621461600,4,-1,0,0,1,0,0,1,0,0,0,1,0,0
37516,38,3,2.0,0,0,1,1,79,1620252000,2,166,7,0,0,0,1,0,0,1,0,0,0,1
37517,34,0,0.0,0,1467,1,0,113,1618610400,1,332,2,0,0,0,1,0,0,1,0,0,0,1
37518,32,7,0.0,0,3181,1,0,118,1637449200,2,176,7,0,0,0,1,0,0,1,0,0,0,1
37519,41,4,1.0,0,0,1,0,897,1637190000,3,-1,0,1,0,0,1,0,0,1,0,1,0,0
37520,50,4,1.0,0,2479,0,0,259,1637103600,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37521,47,3,2.0,0,61,0,0,69,1627509600,5,-1,0,0,0,0,1,0,0,1,0,1,0,0
37522,53,4,1.0,0,800,0,0,90,1637190000,1,-1,0,0,0,0,1,0,0,1,0,1,0,0
37523,38,0,0.0,0,221,1,0,93,1612393200,2,274,2,0,0,0,1,0,0,1,0,0,0,1
